n_empty,score,top_n,inchikey,smiles,adduct,instrument_type,identifier
10186,1.0,1,KEEQQEKLEZRLDS,CC1=C[C@@H]2[C@@]3(CC1)COC(=O)/C=C(/CCO[C@@H](/C=C/C=C\C(=O)O[C@H]4[C@]3([C@]5(CO5)[C@@H](C4)O2)C)[C@H](C)O)\C,[M+Na]+,Orbitrap,MassSpecGymID0000143
10186,1.0,2,KEEQQEKLEZRLDS,CC1=C[C@@H]2[C@@]3(CC1)COC(=O)/C=C(/CCO[C@@H](/C=C/C=C\C(=O)O[C@H]4[C@]3([C@]5(CO5)[C@@H](C4)O2)C)[C@H](C)O)\C,[M+Na]+,Orbitrap,MassSpecGymID0000144
10186,0.9937984478412616,5,KEEQQEKLEZRLDS,CC1=C[C@@H]2[C@@]3(CC1)COC(=O)/C=C(/CCO[C@@H](/C=C/C=C\C(=O)O[C@H]4[C@]3([C@]5(CO5)[C@@H](C4)O2)C)[C@H](C)O)\C,[M+H]+,Orbitrap,MassSpecGymID0000146
10186,0.9601636038767776,3,KEEQQEKLEZRLDS,CC1=C[C@@H]2[C@@]3(CC1)COC(=O)/C=C(/CCO[C@@H](/C=C/C=C\C(=O)O[C@H]4[C@]3([C@]5(CO5)[C@@H](C4)O2)C)[C@H](C)O)\C,[M+H]+,Orbitrap,MassSpecGymID0000147
10186,0.9978956581675618,2,KEEQQEKLEZRLDS,CC1=C[C@@H]2[C@@]3(CC1)COC(=O)/C=C(/CCO[C@@H](/C=C/C=C\C(=O)O[C@H]4[C@]3([C@]5(CO5)[C@@H](C4)O2)C)[C@H](C)O)\C,[M+H]+,Orbitrap,MassSpecGymID0000148
10186,0.8834083134147314,4,KEEQQEKLEZRLDS,CC1=C[C@@H]2[C@@]3(CC1)COC(=O)/C=C(/CCO[C@@H](/C=C/C=C\C(=O)O[C@H]4[C@]3([C@]5(CO5)[C@@H](C4)O2)C)[C@H](C)O)\C,[M+H]+,Orbitrap,MassSpecGymID0000149
10186,0.7592989725454525,5,KEEQQEKLEZRLDS,CC1=C[C@@H]2[C@@]3(CC1)COC(=O)/C=C(/CCO[C@@H](/C=C/C=C\C(=O)O[C@H]4[C@]3([C@]5(CO5)[C@@H](C4)O2)C)[C@H](C)O)\C,[M+H]+,Orbitrap,MassSpecGymID0000150
10186,1.0,1,QVZZPLDJERFENQ,CC(C)C[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)CC(C)C)C)C(C)C)CC(C)C)C)C(C)C)CC(C)C)C)C(C)C,[M+Na]+,Orbitrap,MassSpecGymID0000151
10186,1.0,1,QVZZPLDJERFENQ,CC(C)C[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)CC(C)C)C)C(C)C)CC(C)C)C)C(C)C)CC(C)C)C)C(C)C,[M+Na]+,Orbitrap,MassSpecGymID0000152
10186,1.0,1,QVZZPLDJERFENQ,CC(C)C[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)CC(C)C)C)C(C)C)CC(C)C)C)C(C)C)CC(C)C)C)C(C)C,[M+Na]+,Orbitrap,MassSpecGymID0000153
10186,1.0,1,QVZZPLDJERFENQ,CC(C)C[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)CC(C)C)C)C(C)C)CC(C)C)C)C(C)C)CC(C)C)C)C(C)C,[M+Na]+,Orbitrap,MassSpecGymID0000154
10186,1.0,1,QVZZPLDJERFENQ,CC(C)C[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)CC(C)C)C)C(C)C)CC(C)C)C)C(C)C)CC(C)C)C)C(C)C,[M+Na]+,Orbitrap,MassSpecGymID0000155
10186,1.0,1,QVZZPLDJERFENQ,CC(C)C[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)CC(C)C)C)C(C)C)CC(C)C)C)C(C)C)CC(C)C)C)C(C)C,[M+Na]+,Orbitrap,MassSpecGymID0000156
10186,0.8661179486044495,11,WPCVRWVBBXIRMA,COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4[C@@H]5CCO[C@@H]5OC4=C1,[M+H]+,Orbitrap,MassSpecGymID0000158
10186,0.7439975545264762,147,WPCVRWVBBXIRMA,COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4[C@@H]5CCO[C@@H]5OC4=C1,[M+H]+,Orbitrap,MassSpecGymID0000160
10186,0.8663403097517806,11,WPCVRWVBBXIRMA,COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4[C@@H]5CCO[C@@H]5OC4=C1,[M+H]+,Orbitrap,MassSpecGymID0000164
10186,0.7445854955832488,147,WPCVRWVBBXIRMA,COC1=C2C3=C(C(=O)OCC3)C(=O)OC2=C4[C@@H]5CCO[C@@H]5OC4=C1,[M+H]+,Orbitrap,MassSpecGymID0000165
10186,1.0,2,YDOTUXAWKBPQJW,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=CNC7=CC=CC(=C67)C5=C4)C)O,[M+H]+,Orbitrap,MassSpecGymID0000167
10186,1.0,3,YDOTUXAWKBPQJW,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=CNC7=CC=CC(=C67)C5=C4)C)O,[M+H]+,Orbitrap,MassSpecGymID0000168
10186,1.0,2,YDOTUXAWKBPQJW,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=CNC7=CC=CC(=C67)C5=C4)C)O,[M+H]+,Orbitrap,MassSpecGymID0000169
10186,1.0,1,YDOTUXAWKBPQJW,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=CNC7=CC=CC(=C67)C5=C4)C)O,[M+H]+,Orbitrap,MassSpecGymID0000170
10186,1.0,1,YDOTUXAWKBPQJW,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=CNC7=CC=CC(=C67)C5=C4)C)O,[M+H]+,Orbitrap,MassSpecGymID0000171
10186,1.0,3,YDOTUXAWKBPQJW,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=CNC7=CC=CC(=C67)C5=C4)C)O,[M+H]+,Orbitrap,MassSpecGymID0000172
10186,1.0,2,YDOTUXAWKBPQJW,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=CNC7=CC=CC(=C67)C5=C4)C)O,[M+H]+,Orbitrap,MassSpecGymID0000173
10186,1.0,3,YDOTUXAWKBPQJW,CC(C)C[C@H]1C(=O)N2CCC[C@H]2[C@]3(N1C(=O)[C@](O3)(C(C)C)NC(=O)[C@H]4CN([C@@H]5CC6=CNC7=CC=CC(=C67)C5=C4)C)O,[M+H]+,Orbitrap,MassSpecGymID0000174
10186,1.0,1,SUVZUTHVKIBYOH,C[C@H]1C2=NC3=CC=CC=C3C(=O)N2[C@@H](C(=O)N1)CC4=CNC5=CC=CC=C54,[M+H]+,Orbitrap,MassSpecGymID0000177
10186,1.0,1,SUVZUTHVKIBYOH,C[C@H]1C2=NC3=CC=CC=C3C(=O)N2[C@@H](C(=O)N1)CC4=CNC5=CC=CC=C54,[M+H]+,Orbitrap,MassSpecGymID0000178
10186,1.0,1,SUVZUTHVKIBYOH,C[C@H]1C2=NC3=CC=CC=C3C(=O)N2[C@@H](C(=O)N1)CC4=CNC5=CC=CC=C54,[M+H]+,Orbitrap,MassSpecGymID0000179
10186,1.0,1,SUVZUTHVKIBYOH,C[C@H]1C2=NC3=CC=CC=C3C(=O)N2[C@@H](C(=O)N1)CC4=CNC5=CC=CC=C54,[M+H]+,Orbitrap,MassSpecGymID0000181
10186,1.0,1,SUVZUTHVKIBYOH,C[C@H]1C2=NC3=CC=CC=C3C(=O)N2[C@@H](C(=O)N1)CC4=CNC5=CC=CC=C54,[M+H]+,Orbitrap,MassSpecGymID0000185
10186,1.0,1,SUVZUTHVKIBYOH,C[C@H]1C2=NC3=CC=CC=C3C(=O)N2[C@@H](C(=O)N1)CC4=CNC5=CC=CC=C54,[M+H]+,Orbitrap,MassSpecGymID0000190
10186,1.0,1,SUVZUTHVKIBYOH,C[C@H]1C2=NC3=CC=CC=C3C(=O)N2[C@@H](C(=O)N1)CC4=CNC5=CC=CC=C54,[M+H]+,Orbitrap,MassSpecGymID0000191
10186,1.0,1,SUVZUTHVKIBYOH,C[C@H]1C2=NC3=CC=CC=C3C(=O)N2[C@@H](C(=O)N1)CC4=CNC5=CC=CC=C54,[M+H]+,Orbitrap,MassSpecGymID0000192
10186,1.0,1,SUVZUTHVKIBYOH,C[C@H]1C2=NC3=CC=CC=C3C(=O)N2[C@@H](C(=O)N1)CC4=CNC5=CC=CC=C54,[M+H]+,Orbitrap,MassSpecGymID0000193
10186,1.0,1,SUVZUTHVKIBYOH,C[C@H]1C2=NC3=CC=CC=C3C(=O)N2[C@@H](C(=O)N1)CC4=CNC5=CC=CC=C54,[M+H]+,Orbitrap,MassSpecGymID0000194
10186,1.0,1,IOMOQUZQAXSJJI,CC(=O)CC(C)(C)N1C=C(N=C1)/C=C\2/C(=O)N3[C@H](C[C@@]4([C@H]3NC5=CC=CC=C54)C(C)(C)C=C)C(=O)N2,[M+H]+,Orbitrap,MassSpecGymID0000195
10186,1.0,1,IOMOQUZQAXSJJI,CC(=O)CC(C)(C)N1C=C(N=C1)/C=C\2/C(=O)N3[C@H](C[C@@]4([C@H]3NC5=CC=CC=C54)C(C)(C)C=C)C(=O)N2,[M+H]+,Orbitrap,MassSpecGymID0000196
10186,0.6530605456095961,8,IOMOQUZQAXSJJI,CC(=O)CC(C)(C)N1C=C(N=C1)/C=C\2/C(=O)N3[C@H](C[C@@]4([C@H]3NC5=CC=CC=C54)C(C)(C)C=C)C(=O)N2,[M+H]+,Orbitrap,MassSpecGymID0000197
10186,1.0,1,IOMOQUZQAXSJJI,CC(=O)CC(C)(C)N1C=C(N=C1)/C=C\2/C(=O)N3[C@H](C[C@@]4([C@H]3NC5=CC=CC=C54)C(C)(C)C=C)C(=O)N2,[M+H]+,Orbitrap,MassSpecGymID0000198
10186,1.0,1,IOMOQUZQAXSJJI,CC(=O)CC(C)(C)N1C=C(N=C1)/C=C\2/C(=O)N3[C@H](C[C@@]4([C@H]3NC5=CC=CC=C54)C(C)(C)C=C)C(=O)N2,[M+H]+,Orbitrap,MassSpecGymID0000199
10186,0.6527714438788723,8,IOMOQUZQAXSJJI,CC(=O)CC(C)(C)N1C=C(N=C1)/C=C\2/C(=O)N3[C@H](C[C@@]4([C@H]3NC5=CC=CC=C54)C(C)(C)C=C)C(=O)N2,[M+H]+,Orbitrap,MassSpecGymID0000200
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+Na]+,Orbitrap,MassSpecGymID0000201
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+Na]+,Orbitrap,MassSpecGymID0000202
10186,0.5329639249315088,2,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000203
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000204
10186,0.7982494329661729,2,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000205
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000206
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+Na]+,Orbitrap,MassSpecGymID0000207
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000208
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000209
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000210
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000211
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000212
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000213
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000214
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000215
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000216
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000217
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000218
10186,1.0,1,GYSCAQFHASJXRS,CC(C)C1C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+Na]+,,MassSpecGymID0000219
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+Na]+,,MassSpecGymID0000220
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,,MassSpecGymID0000221
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+Na]+,Orbitrap,MassSpecGymID0000222
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+Na]+,Orbitrap,MassSpecGymID0000223
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+Na]+,Orbitrap,MassSpecGymID0000224
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000226
10186,0.5303620309826907,2,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000227
10186,0.8007778360390956,2,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000228
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000229
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000230
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000231
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000232
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,Orbitrap,MassSpecGymID0000233
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+Na]+,Orbitrap,MassSpecGymID0000234
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+Na]+,Orbitrap,MassSpecGymID0000235
10186,1.0,1,GYSCAQFHASJXRS,CC(C)C1C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)OC(C(=O)N(C(C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+Na]+,Orbitrap,MassSpecGymID0000236
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+H]+,QTOF,MassSpecGymID0000237
10186,1.0,1,GYSCAQFHASJXRS,CC(C)[C@@H]1C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O1)CC2=CC=CC=C2)C)C(C)C)CC3=CC=CC=C3)C)C(C)C)CC4=CC=CC=C4)C,[M+Na]+,QTOF,MassSpecGymID0000238
10186,1.0,1,MIZMDSVSLSIMSC,CC(C)[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)C(C)C)C)C(C)C)C(C)C)C)C(C)C,[M+Na]+,Orbitrap,MassSpecGymID0000239
10186,1.0,2,MIZMDSVSLSIMSC,CC(C)[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)C(C)C)C)C(C)C)C(C)C)C)C(C)C,[M+H]+,Orbitrap,MassSpecGymID0000240
10186,1.0,1,MIZMDSVSLSIMSC,CC(C)[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)C(C)C)C)C(C)C)C(C)C)C)C(C)C,[M+H]+,Orbitrap,MassSpecGymID0000241
10186,1.0,1,MIZMDSVSLSIMSC,CC(C)[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)C(C)C)C)C(C)C)C(C)C)C)C(C)C,[M+Na]+,Orbitrap,MassSpecGymID0000242
10186,1.0,1,MIZMDSVSLSIMSC,CC(C)[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)C(C)C)C)C(C)C)C(C)C)C)C(C)C,[M+Na]+,Orbitrap,MassSpecGymID0000243
10186,1.0,1,MIZMDSVSLSIMSC,CC(C)[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)C(C)C)C)C(C)C)C(C)C)C)C(C)C,[M+H]+,Orbitrap,MassSpecGymID0000244
10186,1.0,1,MIZMDSVSLSIMSC,CC(C)[C@H]1C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N([C@H](C(=O)O[C@@H](C(=O)N1C)C(C)C)C(C)C)C)C(C)C)C(C)C)C)C(C)C,[M+H]+,Orbitrap,MassSpecGymID0000245
